image_path,filename,class,class_folder,file_size_mb,split
covid_classifier\data\raw\Normal\Normal-3310.png,Normal-3310.png,NORMAL,Normal,0.036795616149902344,train
covid_classifier\data\raw\COVID\COVID-874.png,COVID-874.png,COVID-19,COVID,0.03486347198486328,train
covid_classifier\data\raw\COVID\COVID-1275.png,COVID-1275.png,COVID-19,COVID,0.038697242736816406,train
covid_classifier\data\raw\COVID\COVID-3264.png,COVID-3264.png,COVID-19,COVID,0.033667564392089844,train
covid_classifier\data\raw\COVID\COVID-1970.png,COVID-1970.png,COVID-19,COVID,0.03935527801513672,train
covid_classifier\data\raw\COVID\COVID-3388.png,COVID-3388.png,COVID-19,COVID,0.04115009307861328,train
covid_classifier\data\raw\Normal\Normal-480.png,Normal-480.png,NORMAL,Normal,0.039208412170410156,train
covid_classifier\data\raw\Normal\Normal-2654.png,Normal-2654.png,NORMAL,Normal,0.037735939025878906,train
covid_classifier\data\raw\COVID\COVID-3265.png,COVID-3265.png,COVID-19,COVID,0.037024497985839844,train
covid_classifier\data\raw\COVID\COVID-36.png,COVID-36.png,COVID-19,COVID,0.032446861267089844,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-31.png,Viral Pneumonia-31.png,PNEUMONIA,Viral Pneumonia,0.03839874267578125,train
covid_classifier\data\raw\Normal\Normal-9712.png,Normal-9712.png,NORMAL,Normal,0.036014556884765625,train
covid_classifier\data\raw\COVID\COVID-2170.png,COVID-2170.png,COVID-19,COVID,0.035063743591308594,train
covid_classifier\data\raw\COVID\COVID-935.png,COVID-935.png,COVID-19,COVID,0.033982276916503906,train
covid_classifier\data\raw\COVID\COVID-363.png,COVID-363.png,COVID-19,COVID,0.02979755401611328,train
covid_classifier\data\raw\Normal\Normal-4169.png,Normal-4169.png,NORMAL,Normal,0.036118507385253906,train
covid_classifier\data\raw\Normal\Normal-299.png,Normal-299.png,NORMAL,Normal,0.036156654357910156,train
covid_classifier\data\raw\Normal\Normal-4651.png,Normal-4651.png,NORMAL,Normal,0.03841114044189453,train
covid_classifier\data\raw\Normal\Normal-7453.png,Normal-7453.png,NORMAL,Normal,0.03570842742919922,train
covid_classifier\data\raw\Normal\Normal-1588.png,Normal-1588.png,NORMAL,Normal,0.03763103485107422,train
covid_classifier\data\raw\Normal\Normal-2588.png,Normal-2588.png,NORMAL,Normal,0.037255287170410156,train
covid_classifier\data\raw\Normal\Normal-6533.png,Normal-6533.png,NORMAL,Normal,0.03333091735839844,train
covid_classifier\data\raw\Normal\Normal-2065.png,Normal-2065.png,NORMAL,Normal,0.03354930877685547,train
covid_classifier\data\raw\Normal\Normal-2294.png,Normal-2294.png,NORMAL,Normal,0.036228179931640625,train
covid_classifier\data\raw\Normal\Normal-4374.png,Normal-4374.png,NORMAL,Normal,0.03569316864013672,train
covid_classifier\data\raw\COVID\COVID-2624.png,COVID-2624.png,COVID-19,COVID,0.0373687744140625,train
covid_classifier\data\raw\Normal\Normal-4439.png,Normal-4439.png,NORMAL,Normal,0.034942626953125,train
covid_classifier\data\raw\Normal\Normal-10105.png,Normal-10105.png,NORMAL,Normal,0.03624153137207031,train
covid_classifier\data\raw\Normal\Normal-9271.png,Normal-9271.png,NORMAL,Normal,0.03357505798339844,train
covid_classifier\data\raw\COVID\COVID-3368.png,COVID-3368.png,COVID-19,COVID,0.03677177429199219,train
covid_classifier\data\raw\Normal\Normal-1726.png,Normal-1726.png,NORMAL,Normal,0.03706073760986328,train
covid_classifier\data\raw\Normal\Normal-1947.png,Normal-1947.png,NORMAL,Normal,0.032367706298828125,train
covid_classifier\data\raw\COVID\COVID-3428.png,COVID-3428.png,COVID-19,COVID,0.03370475769042969,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-1010.png,Viral Pneumonia-1010.png,PNEUMONIA,Viral Pneumonia,0.03469657897949219,train
covid_classifier\data\raw\COVID\COVID-933.png,COVID-933.png,COVID-19,COVID,0.02830028533935547,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-355.png,Viral Pneumonia-355.png,PNEUMONIA,Viral Pneumonia,0.04220104217529297,train
covid_classifier\data\raw\Normal\Normal-2082.png,Normal-2082.png,NORMAL,Normal,0.03699207305908203,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-1258.png,Viral Pneumonia-1258.png,PNEUMONIA,Viral Pneumonia,0.0356597900390625,train
covid_classifier\data\raw\Normal\Normal-6947.png,Normal-6947.png,NORMAL,Normal,0.03444957733154297,train
covid_classifier\data\raw\COVID\COVID-535.png,COVID-535.png,COVID-19,COVID,0.03975105285644531,train
covid_classifier\data\raw\COVID\COVID-1093.png,COVID-1093.png,COVID-19,COVID,0.031950950622558594,train
covid_classifier\data\raw\Normal\Normal-2891.png,Normal-2891.png,NORMAL,Normal,0.0351104736328125,train
covid_classifier\data\raw\COVID\COVID-2838.png,COVID-2838.png,COVID-19,COVID,0.019112586975097656,train
covid_classifier\data\raw\COVID\COVID-2402.png,COVID-2402.png,COVID-19,COVID,0.028295516967773438,train
covid_classifier\data\raw\Normal\Normal-4641.png,Normal-4641.png,NORMAL,Normal,0.03394603729248047,train
covid_classifier\data\raw\Normal\Normal-9026.png,Normal-9026.png,NORMAL,Normal,0.029779434204101562,train
covid_classifier\data\raw\Normal\Normal-6205.png,Normal-6205.png,NORMAL,Normal,0.03711700439453125,train
covid_classifier\data\raw\Normal\Normal-3058.png,Normal-3058.png,NORMAL,Normal,0.0340118408203125,train
covid_classifier\data\raw\Normal\Normal-556.png,Normal-556.png,NORMAL,Normal,0.038575172424316406,train
covid_classifier\data\raw\Normal\Normal-111.png,Normal-111.png,NORMAL,Normal,0.04009819030761719,train
covid_classifier\data\raw\Normal\Normal-10161.png,Normal-10161.png,NORMAL,Normal,0.03516197204589844,train
covid_classifier\data\raw\Normal\Normal-3740.png,Normal-3740.png,NORMAL,Normal,0.03616142272949219,train
covid_classifier\data\raw\Normal\Normal-3118.png,Normal-3118.png,NORMAL,Normal,0.03830718994140625,train
covid_classifier\data\raw\Normal\Normal-4345.png,Normal-4345.png,NORMAL,Normal,0.03493022918701172,train
covid_classifier\data\raw\COVID\COVID-3417.png,COVID-3417.png,COVID-19,COVID,0.036690711975097656,train
covid_classifier\data\raw\Normal\Normal-8505.png,Normal-8505.png,NORMAL,Normal,0.037303924560546875,train
covid_classifier\data\raw\COVID\COVID-863.png,COVID-863.png,COVID-19,COVID,0.035897254943847656,train
covid_classifier\data\raw\COVID\COVID-320.png,COVID-320.png,COVID-19,COVID,0.03546142578125,train
covid_classifier\data\raw\Normal\Normal-7634.png,Normal-7634.png,NORMAL,Normal,0.03138923645019531,train
covid_classifier\data\raw\COVID\COVID-3132.png,COVID-3132.png,COVID-19,COVID,0.033568382263183594,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-104.png,Viral Pneumonia-104.png,PNEUMONIA,Viral Pneumonia,0.03575706481933594,train
covid_classifier\data\raw\COVID\COVID-2438.png,COVID-2438.png,COVID-19,COVID,0.04244709014892578,train
covid_classifier\data\raw\Normal\Normal-520.png,Normal-520.png,NORMAL,Normal,0.03831291198730469,train
covid_classifier\data\raw\COVID\COVID-1972.png,COVID-1972.png,COVID-19,COVID,0.03769207000732422,train
covid_classifier\data\raw\COVID\COVID-2454.png,COVID-2454.png,COVID-19,COVID,0.04048347473144531,train
covid_classifier\data\raw\Normal\Normal-546.png,Normal-546.png,NORMAL,Normal,0.037982940673828125,train
covid_classifier\data\raw\Normal\Normal-4362.png,Normal-4362.png,NORMAL,Normal,0.028804779052734375,train
covid_classifier\data\raw\Normal\Normal-8143.png,Normal-8143.png,NORMAL,Normal,0.038315773010253906,train
covid_classifier\data\raw\COVID\COVID-689.png,COVID-689.png,COVID-19,COVID,0.03520774841308594,train
covid_classifier\data\raw\Normal\Normal-6903.png,Normal-6903.png,NORMAL,Normal,0.03656768798828125,train
covid_classifier\data\raw\Normal\Normal-8262.png,Normal-8262.png,NORMAL,Normal,0.03524208068847656,train
covid_classifier\data\raw\Normal\Normal-9824.png,Normal-9824.png,NORMAL,Normal,0.03629302978515625,train
covid_classifier\data\raw\Normal\Normal-1801.png,Normal-1801.png,NORMAL,Normal,0.031249046325683594,train
covid_classifier\data\raw\Normal\Normal-2916.png,Normal-2916.png,NORMAL,Normal,0.03656291961669922,train
covid_classifier\data\raw\COVID\COVID-1390.png,COVID-1390.png,COVID-19,COVID,0.043956756591796875,train
covid_classifier\data\raw\Normal\Normal-7010.png,Normal-7010.png,NORMAL,Normal,0.03527641296386719,train
covid_classifier\data\raw\Normal\Normal-5419.png,Normal-5419.png,NORMAL,Normal,0.030611038208007812,train
covid_classifier\data\raw\Normal\Normal-9112.png,Normal-9112.png,NORMAL,Normal,0.03663158416748047,train
covid_classifier\data\raw\Normal\Normal-761.png,Normal-761.png,NORMAL,Normal,0.03535175323486328,train
covid_classifier\data\raw\Normal\Normal-6969.png,Normal-6969.png,NORMAL,Normal,0.036530494689941406,train
covid_classifier\data\raw\Normal\Normal-7236.png,Normal-7236.png,NORMAL,Normal,0.033020973205566406,train
covid_classifier\data\raw\Normal\Normal-3009.png,Normal-3009.png,NORMAL,Normal,0.036055564880371094,train
covid_classifier\data\raw\Normal\Normal-2801.png,Normal-2801.png,NORMAL,Normal,0.034610748291015625,train
covid_classifier\data\raw\Normal\Normal-749.png,Normal-749.png,NORMAL,Normal,0.04052162170410156,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-309.png,Viral Pneumonia-309.png,PNEUMONIA,Viral Pneumonia,0.04936790466308594,train
covid_classifier\data\raw\COVID\COVID-2561.png,COVID-2561.png,COVID-19,COVID,0.03581523895263672,train
covid_classifier\data\raw\COVID\COVID-635.png,COVID-635.png,COVID-19,COVID,0.02680683135986328,train
covid_classifier\data\raw\Normal\Normal-4528.png,Normal-4528.png,NORMAL,Normal,0.035368919372558594,train
covid_classifier\data\raw\Normal\Normal-5756.png,Normal-5756.png,NORMAL,Normal,0.036777496337890625,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-124.png,Viral Pneumonia-124.png,PNEUMONIA,Viral Pneumonia,0.035457611083984375,train
covid_classifier\data\raw\Normal\Normal-502.png,Normal-502.png,NORMAL,Normal,0.040119171142578125,train
covid_classifier\data\raw\Normal\Normal-6589.png,Normal-6589.png,NORMAL,Normal,0.03480339050292969,train
covid_classifier\data\raw\COVID\COVID-1591.png,COVID-1591.png,COVID-19,COVID,0.032126426696777344,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-270.png,Viral Pneumonia-270.png,PNEUMONIA,Viral Pneumonia,0.03346061706542969,train
covid_classifier\data\raw\COVID\COVID-2030.png,COVID-2030.png,COVID-19,COVID,0.04024505615234375,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-1280.png,Viral Pneumonia-1280.png,PNEUMONIA,Viral Pneumonia,0.03746795654296875,train
covid_classifier\data\raw\Normal\Normal-3968.png,Normal-3968.png,NORMAL,Normal,0.03585243225097656,train
covid_classifier\data\raw\Normal\Normal-3236.png,Normal-3236.png,NORMAL,Normal,0.03511810302734375,train
covid_classifier\data\raw\COVID\COVID-883.png,COVID-883.png,COVID-19,COVID,0.025390625,train
covid_classifier\data\raw\Normal\Normal-3275.png,Normal-3275.png,NORMAL,Normal,0.03464984893798828,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-283.png,Viral Pneumonia-283.png,PNEUMONIA,Viral Pneumonia,0.03570365905761719,train
covid_classifier\data\raw\COVID\COVID-2884.png,COVID-2884.png,COVID-19,COVID,0.03700828552246094,train
covid_classifier\data\raw\Normal\Normal-1010.png,Normal-1010.png,NORMAL,Normal,0.03964519500732422,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-11.png,Viral Pneumonia-11.png,PNEUMONIA,Viral Pneumonia,0.039786338806152344,train
covid_classifier\data\raw\Normal\Normal-5357.png,Normal-5357.png,NORMAL,Normal,0.032326698303222656,train
covid_classifier\data\raw\Normal\Normal-4040.png,Normal-4040.png,NORMAL,Normal,0.036224365234375,train
covid_classifier\data\raw\Normal\Normal-5117.png,Normal-5117.png,NORMAL,Normal,0.03493213653564453,train
covid_classifier\data\raw\Normal\Normal-7853.png,Normal-7853.png,NORMAL,Normal,0.033206939697265625,train
covid_classifier\data\raw\Normal\Normal-8500.png,Normal-8500.png,NORMAL,Normal,0.0365447998046875,train
covid_classifier\data\raw\Normal\Normal-2539.png,Normal-2539.png,NORMAL,Normal,0.03617286682128906,train
covid_classifier\data\raw\Normal\Normal-5421.png,Normal-5421.png,NORMAL,Normal,0.035101890563964844,train
covid_classifier\data\raw\Normal\Normal-5402.png,Normal-5402.png,NORMAL,Normal,0.03203010559082031,train
covid_classifier\data\raw\COVID\COVID-1057.png,COVID-1057.png,COVID-19,COVID,0.031948089599609375,train
covid_classifier\data\raw\COVID\COVID-3097.png,COVID-3097.png,COVID-19,COVID,0.0308074951171875,train
covid_classifier\data\raw\Normal\Normal-8465.png,Normal-8465.png,NORMAL,Normal,0.03454780578613281,train
covid_classifier\data\raw\Normal\Normal-294.png,Normal-294.png,NORMAL,Normal,0.038794517517089844,train
covid_classifier\data\raw\Normal\Normal-6613.png,Normal-6613.png,NORMAL,Normal,0.03532600402832031,train
covid_classifier\data\raw\Normal\Normal-7490.png,Normal-7490.png,NORMAL,Normal,0.036029815673828125,train
covid_classifier\data\raw\Normal\Normal-2089.png,Normal-2089.png,NORMAL,Normal,0.035538673400878906,train
covid_classifier\data\raw\Normal\Normal-5065.png,Normal-5065.png,NORMAL,Normal,0.030015945434570312,train
covid_classifier\data\raw\Normal\Normal-7563.png,Normal-7563.png,NORMAL,Normal,0.03713512420654297,train
covid_classifier\data\raw\Normal\Normal-4825.png,Normal-4825.png,NORMAL,Normal,0.03532600402832031,train
covid_classifier\data\raw\Normal\Normal-9683.png,Normal-9683.png,NORMAL,Normal,0.03476524353027344,train
covid_classifier\data\raw\Normal\Normal-703.png,Normal-703.png,NORMAL,Normal,0.040248870849609375,train
covid_classifier\data\raw\Normal\Normal-4614.png,Normal-4614.png,NORMAL,Normal,0.03589916229248047,train
covid_classifier\data\raw\COVID\COVID-1263.png,COVID-1263.png,COVID-19,COVID,0.03112030029296875,train
covid_classifier\data\raw\Normal\Normal-264.png,Normal-264.png,NORMAL,Normal,0.041141510009765625,train
covid_classifier\data\raw\Normal\Normal-4285.png,Normal-4285.png,NORMAL,Normal,0.04049968719482422,train
covid_classifier\data\raw\Normal\Normal-592.png,Normal-592.png,NORMAL,Normal,0.038761138916015625,train
covid_classifier\data\raw\Normal\Normal-5435.png,Normal-5435.png,NORMAL,Normal,0.03368568420410156,train
covid_classifier\data\raw\COVID\COVID-1234.png,COVID-1234.png,COVID-19,COVID,0.026964187622070312,train
covid_classifier\data\raw\Normal\Normal-4309.png,Normal-4309.png,NORMAL,Normal,0.03534984588623047,train
covid_classifier\data\raw\Normal\Normal-1237.png,Normal-1237.png,NORMAL,Normal,0.04736518859863281,train
covid_classifier\data\raw\Normal\Normal-7778.png,Normal-7778.png,NORMAL,Normal,0.037754058837890625,train
covid_classifier\data\raw\Normal\Normal-8113.png,Normal-8113.png,NORMAL,Normal,0.0338287353515625,train
covid_classifier\data\raw\Normal\Normal-9897.png,Normal-9897.png,NORMAL,Normal,0.03741264343261719,train
covid_classifier\data\raw\Normal\Normal-1053.png,Normal-1053.png,NORMAL,Normal,0.04256916046142578,train
covid_classifier\data\raw\Normal\Normal-9631.png,Normal-9631.png,NORMAL,Normal,0.027935028076171875,train
covid_classifier\data\raw\COVID\COVID-467.png,COVID-467.png,COVID-19,COVID,0.03430938720703125,train
covid_classifier\data\raw\Normal\Normal-8748.png,Normal-8748.png,NORMAL,Normal,0.03569793701171875,train
covid_classifier\data\raw\Normal\Normal-9963.png,Normal-9963.png,NORMAL,Normal,0.03756523132324219,train
covid_classifier\data\raw\Normal\Normal-9436.png,Normal-9436.png,NORMAL,Normal,0.031844139099121094,train
covid_classifier\data\raw\Normal\Normal-7377.png,Normal-7377.png,NORMAL,Normal,0.03006744384765625,train
covid_classifier\data\raw\Normal\Normal-1824.png,Normal-1824.png,NORMAL,Normal,0.03342437744140625,train
covid_classifier\data\raw\COVID\COVID-599.png,COVID-599.png,COVID-19,COVID,0.02752685546875,train
covid_classifier\data\raw\COVID\COVID-3472.png,COVID-3472.png,COVID-19,COVID,0.034576416015625,train
covid_classifier\data\raw\Normal\Normal-9159.png,Normal-9159.png,NORMAL,Normal,0.03055286407470703,train
covid_classifier\data\raw\Normal\Normal-9372.png,Normal-9372.png,NORMAL,Normal,0.034923553466796875,train
covid_classifier\data\raw\COVID\COVID-75.png,COVID-75.png,COVID-19,COVID,0.03771495819091797,train
covid_classifier\data\raw\Viral Pneumonia\Viral Pneumonia-23.png,Viral Pneumonia-23.png,PNEUMONIA,Viral Pneumonia,0.032362937927246094,train
covid_classifier\data\raw\Normal\Normal-5207.png,Normal-5207.png,NORMAL,Normal,0.03378486633300781,train
covid_classifier\data\raw\COVID\COVID-3196.png,COVID-3196.png,COVID-19,COVID,0.029938697814941406,train
covid_classifier\data\raw\Normal\Normal-4210.png,Normal-4210.png,NORMAL,Normal,0.03716564178466797,train
covid_classifier\data\raw\Normal\Normal-4838.png,Normal-4838.png,NORMAL,Normal,0.032263755798339844,train
covid_classifier\data\raw\COVID\COVID-1920.png,COVID-1920.png,COVID-19,COVID,0.03303813934326172,train
covid_classifier\data\raw\Normal\Normal-1677.png,Normal-1677.png,NORMAL,Normal,0.033924102783203125,train
covid_classifier\data\raw\Normal\Normal-7945.png,Normal-7945.png,NORMAL,Normal,0.03557777404785156,train
covid_classifier\data\raw\Normal\Normal-5161.png,Normal-5161.png,NORMAL,Normal,0.03550243377685547,train
covid_classifier\data\raw\Normal\Normal-1450.png,Normal-1450.png,NORMAL,Normal,0.03688526153564453,train
covid_classifier\data\raw\Normal\Normal-964.png,Normal-964.png,NORMAL,Normal,0.03702831268310547,train
covid_classifier\data\raw\COVID\COVID-3052.png,COVID-3052.png,COVID-19,COVID,0.03058910369873047,train
covid_classifier\data\raw\Normal\Normal-59.png,Normal-59.png,NORMAL,Normal,0.030614852905273438,train
covid_classifier\data\raw\Normal\Normal-7641.png,Normal-7641.png,NORMAL,Normal,0.03225135803222656,train
covid_classifier\data\raw\Normal\Normal-6942.png,Normal-6942.png,NORMAL,Normal,0.03660106658935547,train
covid_classifier\data\raw\COVID\COVID-1573.png,COVID-1573.png,COVID-19,COVID,0.03269004821777344,train
covid_classifier\data\raw\Normal\Normal-7985.png,Normal-7985.png,NORMAL,Normal,0.03497600555419922,train
covid_classifier\data\raw\Normal\Normal-4359.png,Normal-4359.png,NORMAL,Normal,0.03648662567138672,train
covid_classifier\data\raw\Normal\Normal-6388.png,Normal-6388.png,NORMAL,Normal,0.03560352325439453,train
covid_classifier\data\raw\Normal\Normal-9296.png,Normal-9296.png,NORMAL,Normal,0.029931068420410156,train
covid_classifier\data\raw\Normal\Normal-7351.png,Normal-7351.png,NORMAL,Normal,0.036163330078125,train
covid_classifier\data\raw\Normal\Normal-1692.png,Normal-1692.png,NORMAL,Normal,0.03354072570800781,train
covid_classifier\data\raw\Normal\Normal-9048.png,Normal-9048.png,NORMAL,Normal,0.03166675567626953,train
covid_classifier\data\raw\Normal\Normal-1446.png,Normal-1446.png,NORMAL,Normal,0.03511238098144531,train
covid_classifier\data\raw\Normal\Normal-6231.png,Normal-6231.png,NORMAL,Normal,0.035500526428222656,train
